City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,chanika,-5.4167,38.0167,293.29,89,100,0.92,TZ,1670200630
369,kargasok,59.0556,80.8572,247.74,100,53,1.01,RU,1670200631
370,longyearbyen,78.2186,15.6401,272.06,100,100,2.06,SJ,1670200577
371,marienburg,54.0359,19.0266,273.65,88,100,3.96,PL,1670200601
372,yulara,-25.2406,130.9889,308.96,11,95,7.34,AU,1670200631
373,moyale,3.5167,39.0584,292.11,58,68,2.22,KE,1670200632
374,paamiut,61.994,-49.6678,269.39,73,20,9.45,GL,1670200579
375,barentu,15.1139,37.5928,293.1,53,0,1.68,ER,1670200633
376,north augusta,33.5018,-81.9651,286.82,72,0,3.09,US,1670200433
377,comodoro rivadavia,-45.8667,-67.5,295.07,28,0,8.75,AR,1670200348
378,kapelle-op-den-bos,51.0167,4.3667,275.92,92,75,2.57,BE,1670200634
379,tual,-5.6667,132.75,301.22,73,52,1.92,ID,1670200634
380,manggar,-2.8833,108.2667,299.87,81,100,0.67,ID,1670200634
381,valley city,46.9233,-98.0032,272.44,64,0,7.72,US,1670200501
382,broome,42.2506,-75.833,274.07,70,0,2.57,US,1670200535
383,cordoba,-31.4135,-64.1811,305.24,26,0,4.12,AR,1670200407
384,menongue,-14.6585,17.691,293.41,69,100,3.87,AO,1670200636
385,blind river,46.1834,-82.9582,273.21,64,100,8.38,CA,1670200636
386,kaura namoda,12.5898,6.5779,297.2,25,0,4.57,NG,1670200637
387,ixtapa,20.7,-105.2,299.39,83,40,2.06,MX,1670200638
388,salisbury,51.0693,-1.7957,277.6,83,100,3.6,GB,1670200638
389,grand forks,47.9417,-97.4337,272.11,64,100,5.66,US,1670200530
390,machilipatnam,16.1667,81.1333,296.72,89,20,3.26,IN,1670200639
391,lavrentiya,65.5833,-171.0,273.47,98,100,15.91,RU,1670200640
392,nishihara,26.1842,127.7558,296.75,89,75,3.09,JP,1670200640
393,sobolevo,54.4299,31.8996,262.89,87,100,3.94,RU,1670200536
394,bethel,41.3712,-73.414,275.64,71,0,0.0,US,1670200564
395,butembo,0.15,29.2833,286.52,96,100,1.08,CD,1670200641
396,taltal,-25.4,-70.4833,291.58,75,22,1.45,CL,1670200642
397,ferreira do alentejo,38.05,-8.0333,284.92,94,40,6.17,PT,1670200642
398,kasane,-17.8167,25.15,297.72,33,81,1.0,BW,1670200643
399,taywarah,33.35,64.4167,270.87,62,54,1.03,AF,1670200643
400,kasongo-lunda,-6.4667,16.8167,293.24,99,100,0.26,CD,1670200644
401,honningsvag,70.9821,25.9704,270.01,74,20,8.75,NO,1670200645
402,iquique,-20.2208,-70.1431,292.17,72,1,1.0,CL,1670200645
403,raahe,64.6833,24.4833,268.2,91,100,5.55,FI,1670200646
404,mahina,-17.5065,-149.489,303.02,62,20,7.72,PF,1670200647
405,sal rei,16.1833,-22.9167,295.0,64,100,3.31,CV,1670200647
406,hasaki,35.7333,140.8333,281.6,75,100,9.03,JP,1670200556
407,sibolga,1.7427,98.7792,297.08,93,100,0.59,ID,1670200648
408,katsuura,35.1333,140.3,285.48,83,100,8.8,JP,1670200573
409,kathu,7.9178,98.3332,301.9,85,100,9.3,TH,1670200648
410,lovozero,68.005,35.0117,264.44,92,100,2.17,RU,1670200636
411,qui nhon,13.7667,109.2333,298.16,89,100,5.65,VN,1670200649
412,manchester,53.4809,-2.2374,279.47,86,75,4.12,GB,1670200135
413,pundaguitan,6.3711,126.1689,300.24,80,100,5.46,PH,1670200650
414,panji,-7.7253,114.0995,301.62,72,62,2.02,ID,1670200651
415,saint-louis,16.3333,-15.0,296.95,46,100,4.08,SN,1670200652
416,singleton,-32.5667,151.1833,303.7,42,0,5.81,AU,1670200653
417,nizwa,22.9333,57.5333,290.38,66,0,0.9,OM,1670200654
418,oussouye,12.485,-16.5469,296.25,75,100,3.04,SN,1670200645
419,qinhuangdao,39.9317,119.5883,270.65,25,0,2.2,CN,1670200654
420,ankang,32.68,109.0172,277.08,53,0,0.79,CN,1670200655
421,lavumisa,-27.31,31.892,294.66,95,100,0.74,SZ,1670200655
422,diriamba,11.8584,-86.2388,296.75,82,6,3.99,NI,1670200574
423,san quintin,30.4833,-115.95,289.91,83,100,5.65,MX,1670200656
424,makakilo city,21.3469,-158.0858,300.62,62,75,5.14,US,1670200656
425,teya,60.3778,92.6267,252.69,98,100,1.52,RU,1670200580
426,okhotsk,59.3833,143.3,241.98,84,9,5.69,RU,1670200597
427,pacific grove,36.6177,-121.9166,287.4,81,0,2.68,US,1670200458
428,bodden town,19.2833,-81.25,300.15,66,20,6.69,KY,1670200657
429,conakry,9.538,-13.6773,300.05,76,100,1.39,GN,1670200622
430,high level,58.5169,-117.136,260.21,61,40,3.6,CA,1670200505
431,belle fourche,44.6714,-103.8522,277.88,60,100,3.57,US,1670200658
432,kajaani,64.2273,27.7285,267.18,93,100,2.06,FI,1670200659
433,yar-sale,66.8333,70.8333,265.42,88,100,4.92,RU,1670200654
434,chiriqui grande,8.95,-82.1167,296.62,87,73,1.31,PA,1670200660
435,novaya igirma,57.1334,103.9112,256.64,91,100,5.17,RU,1670200660
436,bushehr,28.9684,50.8385,293.2,52,40,4.12,IR,1670200661
437,gushikawa,26.3544,127.8686,296.72,90,100,3.09,JP,1670200662
438,beringovskiy,63.05,179.3167,260.47,80,76,4.5,RU,1670200663
439,chara,56.9064,118.2631,254.71,82,100,2.63,RU,1670200663
440,arlit,18.7369,7.3853,297.63,18,9,3.38,NE,1670200559
441,edgewood,39.4187,-76.2944,276.69,80,0,0.0,US,1670200621
442,susanville,40.4163,-120.653,275.27,88,100,2.06,US,1670200664
443,wenling,28.3669,121.36,282.98,87,100,7.09,CN,1670200665
444,brainerd,46.358,-94.2008,274.29,55,0,6.17,US,1670200659
445,nosivka,50.9315,31.5828,267.42,44,99,5.19,UA,1670200665
446,kulhudhuffushi,6.6221,73.07,299.16,77,100,1.52,MV,1670200666
447,ballina,-28.8667,153.5667,298.16,72,3,4.11,AU,1670200653
448,belaya gora,68.5333,146.4167,238.61,99,99,1.54,RU,1670200666
449,alamosa,37.4695,-105.87,277.14,75,40,4.12,US,1670200667
450,boa vista,2.8197,-60.6733,296.14,94,20,0.51,BR,1670200667
451,korba,22.35,82.6833,286.92,58,10,2.47,IN,1670200668
452,billings,45.7833,-108.5007,277.02,52,100,3.6,US,1670200461
453,colon,9.3592,-79.9014,298.91,83,100,1.34,PA,1670200668
454,erie,42.7667,-78.6664,275.39,57,7,2.24,US,1670200669
455,dunedin,-45.8742,170.5036,286.37,67,94,4.02,NZ,1670200630
456,sangar,63.9242,127.4739,242.97,94,100,5.7,RU,1670200669
457,maromitsa,59.8683,48.0123,256.61,96,49,1.04,RU,1670200670
458,saldanha,-33.0117,17.9442,287.18,80,0,6.93,ZA,1670200670
459,lata,40.1629,-8.3327,284.22,78,100,4.12,PT,1670200671
460,valkeala,60.9401,26.7979,269.37,93,100,2.57,FI,1670200664
461,saint-georges,12.0564,-61.7485,298.97,89,75,0.0,GD,1670200621
462,weligama,5.9667,80.4167,297.09,88,99,1.19,LK,1670200656
463,pereira barreto,-20.6383,-51.1092,294.84,94,100,2.9,BR,1670200673
464,westport,41.1415,-73.3579,277.15,64,0,0.45,US,1670200645
465,khorramshahr,30.4397,48.1664,290.13,72,75,1.03,IR,1670200673
466,cherskiy,68.75,161.3,240.15,97,5,2.31,RU,1670200590
467,bilma,18.6853,12.9164,295.91,19,0,3.09,NE,1670200674
468,matola,-25.9622,32.4589,299.12,83,75,5.14,MZ,1670200675
469,tambovka,50.0969,128.0489,251.16,87,8,3.57,RU,1670200675
470,veraval,20.9,70.3667,294.85,34,2,5.37,IN,1670200676
471,labuan,5.2767,115.2417,301.35,88,20,0.0,MY,1670200676
472,ketchikan,55.3422,-131.6461,275.14,69,0,6.69,US,1670200608
473,zeya,53.75,127.2667,248.6,95,100,0.82,RU,1670200677
474,kyabe,9.4515,18.9449,297.72,23,9,2.67,TD,1670200678
475,kapuskasing,49.4169,-82.4331,263.15,85,100,3.09,CA,1670200575
476,tigre,-34.426,-58.5796,299.4,67,0,4.63,AR,1670200678
477,zaraza,9.3503,-65.3245,295.56,91,78,2.57,VE,1670200679
478,pitimbu,-7.4706,-34.8086,299.48,80,20,5.29,BR,1670200680
479,macaubas,-13.0194,-42.6986,292.64,87,100,2.05,BR,1670200681
480,jonesboro,35.8423,-90.7043,278.06,75,75,0.0,US,1670200483
481,gat,31.61,34.7642,288.93,70,4,1.37,IL,1670200624
482,ukiah,39.1502,-123.2078,285.06,76,100,1.54,US,1670200682
483,pisco,-13.7,-76.2167,292.18,82,0,7.2,PE,1670200682
484,batasan,12.7667,120.7833,301.76,66,100,0.65,PH,1670200683
485,ewa beach,21.3156,-158.0072,301.4,62,75,5.14,US,1670200581
486,flinders,-34.5833,150.8552,302.07,50,6,4.28,AU,1670200684
487,bara,10.3744,10.7288,297.58,22,3,4.59,NG,1670200685
488,cassilandia,-19.1133,-51.7342,294.53,97,100,1.81,BR,1670200685
489,elizabeth city,36.2946,-76.2511,279.27,80,0,2.57,US,1670200686
490,lilongwe,-13.9669,33.7873,294.33,69,100,0.83,MW,1670200686
491,nenjiang,49.1833,125.2167,251.53,88,10,2.92,CN,1670200687
492,carutapera,-1.195,-46.02,298.29,86,57,2.47,BR,1670200687
493,smithers,54.7804,-127.1743,260.33,72,20,1.54,CA,1670200688
494,pochutla,15.7432,-96.4661,301.05,69,0,1.18,MX,1670200587
495,margate,51.3813,1.3862,278.65,83,100,2.24,GB,1670200564
496,caucaia,-3.7361,-38.6531,300.39,74,75,6.17,BR,1670200689
497,abbeville,50.1,1.8333,275.51,86,100,2.12,FR,1670200630
498,mitsamiouli,-11.3847,43.2844,299.47,81,8,4.13,KM,1670200690
499,tromso,69.6496,18.957,272.25,93,75,9.77,NO,1670200690
500,batticaloa,7.7102,81.6924,298.36,85,100,1.64,LK,1670200543
501,turbat,26.0023,63.044,291.37,42,0,0.99,PK,1670200691
502,saint-pierre,-21.3393,55.4781,296.43,56,0,3.6,RE,1670200624
503,caravelas,-17.7125,-39.2481,296.38,75,100,3.01,BR,1670200672
504,terre-de-bas,15.8501,-61.6442,294.88,69,1,3.15,GP,1670200692
505,georgiyevka,43.0369,74.7114,267.17,93,75,1.0,KZ,1670200692
506,oktyabrskoye,43.0645,44.7417,269.23,100,94,5.0,RU,1670200693
507,san vicente,-26.6167,-54.1333,292.45,99,81,1.18,AR,1670200693
508,viedma,-40.8135,-62.9967,290.18,49,24,6.75,AR,1670200694
509,gondar,12.6,37.4667,286.46,35,5,2.2,ET,1670200694
510,tessalit,20.1986,1.0114,296.52,17,100,4.69,ML,1670200695
511,fukuma,33.7667,130.4667,285.53,52,98,4.97,JP,1670200695
512,jizan,17.3333,42.6667,298.67,73,0,1.97,SA,1670200696
513,maunabo,18.0072,-65.8993,296.32,89,0,2.9,PR,1670200696
514,podgornoye,51.735,39.1496,259.27,85,0,1.0,RU,1670200697
515,aguas belas,-9.1114,-37.1231,295.21,81,21,3.45,BR,1670200684
516,jimani,18.4917,-71.8502,299.09,81,0,1.43,DO,1670200697
517,korcula,42.9622,17.1369,289.11,76,100,9.65,HR,1670200698
518,prince rupert,54.3161,-130.3201,274.98,75,0,4.63,CA,1670200698
519,salamiyah,35.0113,37.0532,284.24,67,0,0.78,SY,1670200571
520,lyngseidet,69.5763,20.2189,270.12,90,100,6.99,NO,1670200699
521,derzhavinsk,51.1,66.3167,257.19,96,100,3.08,KZ,1670200700
522,bumba,2.1833,22.4667,294.76,92,96,1.23,CD,1670200701
523,banfora,10.6333,-4.7667,298.44,57,45,1.74,BF,1670200701
524,anaconda,46.1285,-112.9423,266.7,94,100,0.46,US,1670200702
525,arrecife,28.963,-13.5477,294.14,78,75,9.26,ES,1670200614
526,leh,34.1667,77.5833,263.38,47,4,0.39,IN,1670200703
527,santander,43.4647,-3.8044,281.18,87,0,1.34,ES,1670200703
528,kruisfontein,-34.0033,24.7314,286.97,84,95,3.01,ZA,1670200618
529,phek,25.6667,94.5,279.47,95,35,0.88,IN,1670200704
530,leshukonskoye,64.8989,45.7622,257.59,92,46,2.87,RU,1670200705
531,neustadt,49.7117,12.0872,277.2,91,100,0.45,DE,1670200705
532,gwadar,25.1216,62.3254,295.18,58,0,2.44,PK,1670200706
533,zhezkazgan,47.8043,67.7144,255.26,90,6,2.03,KZ,1670200706
534,troitsko-pechorsk,62.7084,56.1964,252.39,100,97,1.11,RU,1670200676
535,vao,-22.6667,167.4833,298.34,88,98,9.25,NC,1670200600
536,bitkine,11.9801,18.2138,295.33,14,0,2.92,TD,1670200707
537,pozo colorado,-23.4923,-58.7972,299.43,49,0,2.72,PY,1670200708
538,zaozerne,45.1582,33.2787,275.72,82,55,10.93,UA,1670200708
539,tura,25.5198,90.2201,288.49,85,0,1.66,IN,1670200566
540,bathsheba,13.2167,-59.5167,297.07,95,20,3.09,BB,1670200570
541,erzin,36.9559,36.2,286.52,57,10,1.65,TR,1670200709
542,college,64.8569,-147.8028,263.76,92,40,0.0,US,1670200710
543,svetlaya,46.5389,138.3297,260.9,53,1,3.31,RU,1670200710
544,inta,66.0317,60.1659,256.41,98,98,3.07,RU,1670200711
545,letka,59.6011,49.4232,257.45,97,58,1.24,RU,1670200711
546,dalby,-27.1833,151.2667,299.65,35,0,3.5,AU,1670200524
547,datong,40.0936,113.2914,264.83,32,0,0.59,CN,1670200712
548,yongchang,30.0381,119.7317,279.58,96,100,1.54,CN,1670200713
549,nehe,48.4833,124.8333,253.02,87,7,3.24,CN,1670200713
550,hanting,36.7708,119.2108,273.78,30,0,1.26,CN,1670200714
551,rafaela,-31.2503,-61.4867,300.93,30,0,2.48,AR,1670200637
552,olafsvik,64.8945,-23.7142,279.12,77,96,2.28,IS,1670200715
553,ozernovskiy,51.5,156.5167,267.54,55,8,3.12,RU,1670200716
554,mlonggo,-6.5333,110.7,301.23,74,75,1.45,ID,1670200716
555,melo,-32.3667,-54.1833,292.77,89,0,5.17,UY,1670200717
556,odweyne,9.4092,45.064,291.09,20,17,5.52,SO,1670200662
557,mogadishu,2.0371,45.3438,299.32,76,99,6.0,SO,1670200717
558,dubovskoye,47.4092,42.7575,264.55,54,0,5.99,RU,1670200718
559,baculin,7.4525,126.5842,300.01,85,100,2.23,PH,1670200718
560,vydrino,51.485,104.8461,261.11,68,73,3.09,RU,1670200719
561,quelimane,-17.8786,36.8883,298.01,94,0,2.29,MZ,1670200719
562,yaan,7.3833,8.5667,297.82,47,7,1.52,NG,1670200720
563,maldonado,-34.6667,-54.9167,293.28,93,0,2.6,UY,1670200466
564,awjilah,29.1081,21.2869,288.46,52,5,3.48,LY,1670200603
565,vila franca do campo,37.7167,-25.4333,287.15,79,100,1.61,PT,1670200545
566,grand gaube,-20.0064,57.6608,297.8,71,57,1.34,MU,1670200616
567,bull savanna,17.8868,-77.5902,295.28,76,0,4.22,JM,1670200722
568,russell,32.3502,-85.1999,289.93,88,0,0.0,US,1670200642
569,sturgeon bay,44.8342,-87.377,273.37,64,0,8.23,US,1670200603
570,champerico,14.3,-91.9167,301.45,78,0,1.54,GT,1670200723
571,nhulunbuy,-12.2333,136.7667,304.49,55,20,3.09,AU,1670200723
